256
0.000000000000e+00 0.000000000000e+00
6.611502612900e-05 -1.038388814800e-03
2.993634843700e-04 -2.226892858700e-03
7.547293207600e-04 -3.543868428100e-03
1.480145496300e-03 -4.952914081500e-03
2.493694191800e-03 -6.418230477700e-03
3.793374635300e-03 -7.911509834200e-03
5.371635314100e-03 -9.406629018500e-03
7.207617163700e-03 -1.088883820900e-02
9.279049001600e-03 -1.234353520000e-02
1.155617367500e-02 -1.376369502400e-02
1.400862261700e-02 -1.513991691200e-02
1.660222001400e-02 -1.646531373300e-02
1.930077187700e-02 -1.773318275800e-02
2.206681110000e-02 -1.893698982900e-02
2.493972890100e-02 -2.010406181200e-02
2.814727462800e-02 -2.132458798600e-02
3.171246126300e-02 -2.259930409500e-02
3.565979003900e-02 -2.392459288200e-02
4.001470655200e-02 -2.529245056200e-02
4.480112716600e-02 -2.669704891700e-02
5.004055798100e-02 -2.813770808300e-02
5.575379729300e-02 -2.961273863900e-02
6.196182221200e-02 -3.111445345000e-02
6.868334859600e-02 -3.263697400700e-02
7.593423873200e-02 -3.417827189000e-02
8.372838050100e-02 -3.573527932200e-02
9.207741171100e-02 -3.730365634000e-02
1.009904369700e-01 -3.887736052300e-02
1.104734912500e-01 -4.044998437200e-02
1.205292865600e-01 -4.201463609900e-02
1.311573684200e-01 -4.356135428000e-02
1.423534601900e-01 -4.508005455100e-02
1.541083902100e-01 -4.656720161400e-02
1.664087623400e-01 -4.802197590500e-02
1.792379170700e-01 -4.943715035900e-02
1.925769150300e-01 -5.078770592800e-02
2.063997685900e-01 -5.207621306200e-02
2.206766903400e-01 -5.330503359400e-02
2.353767007600e-01 -5.444609001300e-02
2.504624128300e-01 -5.550441891000e-02
2.658939063500e-01 -5.647423490900e-02
2.816295027700e-01 -5.732745304700e-02
2.976235449300e-01 -5.805049091600e-02
3.138279020800e-01 -5.862502008700e-02
3.301924169100e-01 -5.902544409000e-02
3.466646969300e-01 -5.922351777600e-02
3.631903827200e-01 -5.919866263900e-02
3.797349631800e-01 -5.894323065900e-02
3.963214159000e-01 -5.845752731000e-02
4.129263162600e-01 -5.774163827300e-02
4.295262992400e-01 -5.679957196100e-02
4.460984766500e-01 -5.564136058100e-02
4.626210629900e-01 -5.428454279900e-02
4.790730774400e-01 -5.274868011500e-02
4.954347610500e-01 -5.105746910000e-02
5.116879344000e-01 -4.924092441800e-02
5.278143882800e-01 -4.731956869400e-02
5.437965393100e-01 -4.531273618300e-02
5.596185922600e-01 -4.324802756300e-02
5.752639770500e-01 -4.113997519000e-02
5.907164216000e-01 -3.899910301000e-02
6.059619188300e-01 -3.684806078700e-02
6.209865212400e-01 -3.470229730000e-02
6.357758045200e-01 -3.256940469100e-02
6.503161788000e-01 -3.045610152200e-02
6.645953059200e-01 -2.837231941500e-02
6.786025166500e-01 -2.633225545300e-02
6.923274993900e-01 -2.434792369600e-02
7.057604789700e-01 -2.242699824300e-02
7.191160321200e-01 -2.053743414600e-02
7.324334383000e-01 -1.867971196800e-02
7.456732988400e-01 -1.687451079500e-02
7.587952613800e-01 -1.513058692200e-02
7.717595696400e-01 -1.345236692600e-02
7.845286727000e-01 -1.184960454700e-02
7.970668077500e-01 -1.033267378800e-02
8.093402385700e-01 -8.909522555800e-03
8.213163018200e-01 -7.579013705300e-03
8.329654336000e-01 -6.340438965700e-03
8.442611098300e-01 -5.197712685900e-03
8.551806807500e-01 -4.159740172300e-03
8.657037019700e-01 -3.230238333300e-03
8.758118748700e-01 -2.398584969300e-03
8.854910731300e-01 -1.663339557100e-03
8.947306871400e-01 -1.028633094400e-03
9.035224914600e-01 -4.864985239700e-04
9.118616581000e-01 -3.008094427100e-05
9.197465777400e-01 3.401192952900e-04
9.271782636600e-01 6.314946804200e-04
9.341602921500e-01 8.567594923100e-04
9.406988620800e-01 1.024220022400e-03
9.468028545400e-01 1.139358733800e-03
9.524829983700e-01 1.203665859100e-03
9.577519893600e-01 1.221885439000e-03
9.626239538200e-01 1.206014538200e-03
9.671145677600e-01 1.164890592900e-03
9.712405800800e-01 1.101396279400e-03
9.750195741700e-01 1.020206487700e-03
9.784699082400e-01 9.300031233600e-04
9.816102981600e-01 8.365744724900e-04
9.844596386000e-01 7.404227508200e-04
9.870367050200e-01 6.421804428100e-04
9.893602132800e-01 5.451401812000e-04
9.914486408200e-01 4.523457901100e-04
9.933198690400e-01 3.639720671300e-04
9.949911832800e-01 2.790059079400e-04
9.964792728400e-01 1.992479665200e-04
9.989693164800e-01 6.586182280400e-05
